CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0.0,3.0,114.0,3.0,0.0,1.0,1.0,14.0,2.0,4.0,0.0,0.0,2.0,8.0,44.0,2.0,10.0,14.0,26.0,0.0,8.0,3.0,10.0,22.0,14.0,10.0,20.0,57.0,18.0,0.77,13.0,38.0,3.0,26.0,0.0,10.0,2.0,100.0,1.0,1.0,5.0,3.0,10.0,4.0,0.0,9.0,2.0,1.0,2.0,1.1,0.0,1.0,0.384615384615385,0.0,3.0,3.0,3.0,21.0,22.0,0.868421052631579,0.333333333333333,0.0,2.0,3.0,2.0,0.0
0.0,6.0,108.0,4.0,0.0,1.0,0.0,9.0,2.0,11.0,0.0,4.0,2.0,5.0,56.0,1.0,5.0,9.0,14.0,0.0,3.0,4.0,5.0,21.0,9.0,5.0,14.0,42.0,18.0,1.33,10.0,32.0,4.0,22.0,0.0,5.0,2.0,40.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,6.0,3.4,1.0,4.0,1.8,1.0,3.0,1.42857142857143,0.0,2.0,2.0,2.0,14.0,3.0,0.851851851851852,0.5,0.0,2.0,2.0,1.0,0.0
2.0,4.0,196.0,2.0,0.0,1.0,1.0,30.0,1.0,4.0,2.0,0.0,1.0,24.0,49.0,1.0,24.0,30.0,49.0,0.0,16.0,2.0,22.0,59.0,30.0,24.0,50.0,118.0,45.0,0.42,29.0,95.0,2.0,65.0,0.0,22.0,1.0,92.0,1.0,0.0,0.0,1.0,9.0,4.625,0.0,13.0,2.79166666666667,1.0,2.0,1.16666666666667,1.0,1.0,0.230769230769231,0.0,2.0,2.0,2.0,82.0,1.0,0.596938775510204,0.5,0.0,2.0,2.0,0.0,0.0
0.0,16.0,233.0,7.0,5.0,2.0,2.0,16.0,3.0,29.0,6.0,12.0,3.0,6.0,101.0,1.0,6.0,16.0,50.0,0.0,0.0,7.0,1.0,74.0,16.0,12.0,42.0,115.0,39.0,0.88,23.0,81.0,7.0,64.0,1.0,0.0,3.0,75.0,1.0,0.0,4.0,1.0,11.0,6.5,2.0,18.0,5.16666666666667,1.0,7.0,2.66666666666667,1.0,3.0,1.5,0.0,1.0,1.0,1.0,233.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2.0,7.0,324.0,4.0,8.0,1.0,3.0,48.0,2.0,8.0,3.0,1.0,2.0,23.0,54.0,7.0,25.0,48.0,103.0,0.0,9.0,4.0,15.0,104.0,48.0,27.0,75.0,234.0,72.0,0.23,36.0,147.0,4.0,98.0,0.0,22.0,2.0,100.0,2.0,4.0,2.0,1.0,11.0,3.84,0.0,6.0,2.76,1.0,8.0,2.0,0.0,3.0,1.06060606060606,0.0,5.0,5.0,2.0,91.0,23.0,0.87962962962963,0.8,0.0,2.0,2.0,2.0,2.0
0.0,5.0,174.0,4.0,0.0,1.0,1.0,20.0,1.0,6.0,0.0,0.0,1.0,15.0,40.0,1.0,15.0,19.0,45.0,0.0,3.0,4.0,15.0,47.0,19.0,17.0,33.0,107.0,37.0,0.37,27.0,70.0,4.0,50.0,0.0,15.0,1.0,46.0,1.0,0.0,5.0,3.0,8.0,3.06666666666667,1.0,10.0,3.4,1.0,4.0,1.26666666666667,1.0,2.0,0.411764705882353,0.0,2.0,2.0,2.0,18.0,16.0,0.879310344827586,0.5,0.0,2.0,2.0,1.0,0.0
7.0,6.0,538.0,4.0,6.0,1.0,4.0,66.0,2.0,8.0,9.0,1.0,2.0,44.0,123.0,1.0,44.0,66.0,104.0,0.0,14.0,4.0,31.0,189.0,66.0,46.0,98.0,331.0,144.0,0.37,85.0,242.0,4.0,177.0,0.0,35.0,2.0,89.0,1.0,0.0,6.0,1.0,21.0,5.18181818181818,2.0,22.0,2.56818181818182,0.0,8.0,1.61363636363636,1.0,2.0,0.434782608695652,0.0,2.0,2.0,2.0,107.0,42.0,0.804832713754647,0.5,0.0,2.0,2.0,0.0,0.0
1.0,3.0,705.0,5.0,37.0,1.0,29.0,91.0,1.0,5.0,25.0,1.0,1.0,71.0,229.0,6.0,71.0,86.0,211.0,1.0,11.0,5.0,32.0,168.0,88.0,71.0,176.0,384.0,95.0,0.6,95.0,271.0,5.0,213.0,0.0,46.0,1.0,96.0,2.0,2.0,22.0,3.0,29.0,5.90140845070423,0.0,7.0,1.88732394366197,0.0,4.0,1.23943661971831,1.0,3.0,0.243589743589744,0.0,20.0,20.0,7.0,523.0,235.0,0.367375886524823,0.35,0.0,5.0,7.0,5.0,4.0
15.0,11.0,2126.0,22.0,30.0,1.0,16.0,209.0,2.0,18.0,4.0,5.0,2.0,89.0,724.0,13.0,91.0,193.0,346.0,5.0,52.0,28.0,41.0,738.0,193.0,116.0,266.0,1147.0,420.0,0.63,265.0,686.0,22.0,497.0,1.0,87.0,2.0,100.0,2.0,2.0,12.0,2.0,23.0,7.31868131868132,0.0,23.0,3.93406593406593,0.0,240.0,5.58241758241758,0.0,3.0,0.59047619047619,0.0,14.0,14.0,6.0,1708.0,1199.0,0.550799623706491,0.571428571428571,0.0,3.0,6.0,2.0,7.0
4.0,10.0,1341.0,11.0,7.0,1.0,6.0,125.0,2.0,19.0,3.0,7.0,2.0,52.0,526.0,4.0,52.0,118.0,220.0,0.0,31.0,15.0,41.0,404.0,118.0,61.0,184.0,641.0,251.0,0.82,184.0,435.0,11.0,313.0,1.0,49.0,2.0,82.0,2.0,0.0,8.0,2.0,20.0,6.15384615384615,0.0,19.0,3.92307692307692,0.0,131.0,5.48076923076923,1.0,3.0,0.807017543859649,0.0,8.0,8.0,4.0,199.0,61.0,0.950782997762864,0.375,0.0,1.0,4.0,4.0,4.0
0.0,1.0,86.0,1.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,5.0,1.0,7.0,58.0,1.0,7.0,7.0,17.0,0.0,0.0,1.0,7.0,0.0,7.0,7.0,14.0,18.0,0.0,3.22,10.0,14.0,1.0,13.0,0.0,7.0,1.0,0.0,0.0,2.0,4.0,0.0,5.0,2.14285714285714,1.0,1.0,0.857142857142857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,3.0,322.0,121.0,0.976744186046512,0.571428571428571,0.0,1.0,3.0,1.0,0.0
2.0,9.0,224.0,5.0,0.0,1.0,0.0,31.0,2.0,12.0,1.0,2.0,2.0,13.0,46.0,1.0,13.0,27.0,61.0,0.0,2.0,7.0,11.0,81.0,27.0,17.0,41.0,154.0,45.0,0.3,24.0,86.0,5.0,60.0,0.0,12.0,2.0,50.0,1.0,0.0,12.0,2.0,13.0,5.61538461538461,2.0,15.0,4.30769230769231,1.0,7.0,2.07692307692308,1.0,2.0,0.8,0.0,9.0,9.0,3.0,905.0,406.0,0.875,0.666666666666667,0.0,2.0,3.0,0.0,1.0
5.0,22.0,451.0,13.0,1.0,2.0,2.0,76.0,5.0,25.0,1.0,1.0,5.0,13.0,45.0,3.0,13.0,63.0,106.0,0.0,27.0,16.0,7.0,246.0,63.0,20.0,104.0,355.0,157.0,0.13,52.0,261.0,13.0,194.0,1.0,12.0,6.0,66.0,1.0,0.0,19.0,1.0,14.0,7.07692307692308,2.0,29.0,9.69230769230769,1.0,360.0,55.9230769230769,1.0,4.0,1.64705882352941,0.0,7.0,7.0,3.0,53.0,11.0,0.658536585365854,0.428571428571429,0.0,3.0,3.0,3.0,2.0
2.0,13.0,705.0,9.0,1.0,2.0,1.0,94.0,3.0,17.0,0.0,3.0,3.0,32.0,151.0,3.0,32.0,83.0,149.0,5.0,4.0,11.0,24.0,303.0,83.0,56.0,98.0,482.0,210.0,0.31,78.0,308.0,9.0,227.0,1.0,32.0,3.0,87.0,3.0,1.0,20.0,1.0,18.0,5.25,0.0,27.0,6.6875,0.0,43.0,4.84375,1.0,3.0,1.05555555555556,0.0,14.0,14.0,5.0,658.0,611.0,0.756028368794326,0.428571428571429,0.0,2.0,5.0,5.0,5.0
12.0,12.0,1079.0,10.0,0.0,2.0,4.0,145.0,2.0,17.0,0.0,3.0,2.0,51.0,242.0,4.0,51.0,127.0,223.0,8.0,8.0,12.0,31.0,453.0,127.0,82.0,143.0,717.0,283.0,0.34,126.0,426.0,10.0,297.0,1.0,51.0,3.0,90.0,3.0,2.0,28.0,1.0,27.0,5.43137254901961,0.0,34.0,6.70588235294118,1.0,48.0,3.88235294117647,1.0,4.0,1.0,0.0,18.0,18.0,5.0,1488.0,935.0,0.484708063021316,0.5,0.0,3.0,5.0,4.0,9.0
0.0,1.0,145.0,1.0,0.0,1.0,0.0,15.0,1.0,7.0,0.0,6.0,1.0,15.0,122.0,1.0,15.0,15.0,20.0,0.0,0.0,1.0,15.0,0.0,15.0,15.0,20.0,20.0,0.0,6.1,3.0,20.0,1.0,19.0,0.0,15.0,1.0,0.0,0.0,2.0,2.0,0.0,24.0,8.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.815068493150685,1.0,0.0,2.0,1.0,0.0,0.0
7.0,11.0,449.0,5.0,1.0,1.0,3.0,36.0,2.0,18.0,1.0,7.0,2.0,18.0,161.0,2.0,18.0,35.0,99.0,1.0,9.0,5.0,9.0,141.0,35.0,20.0,79.0,247.0,101.0,0.65,45.0,180.0,5.0,144.0,0.0,17.0,2.0,88.0,3.0,0.0,19.0,1.0,22.0,6.0,0.0,22.0,6.11111111111111,0.0,8.0,2.22222222222222,1.0,2.0,0.714285714285714,0.0,13.0,13.0,4.0,221.0,329.0,0.873051224944321,0.538461538461538,0.0,1.0,4.0,4.0,0.0
8.0,11.0,476.0,6.0,1.0,1.0,4.0,49.0,2.0,17.0,0.0,4.0,2.0,21.0,121.0,3.0,21.0,47.0,101.0,1.0,11.0,6.0,11.0,171.0,47.0,23.0,80.0,285.0,121.0,0.42,70.0,201.0,6.0,153.0,1.0,21.0,2.0,85.0,3.0,0.0,22.0,2.0,20.0,6.19047619047619,1.0,34.0,6.71428571428571,1.0,16.0,3.04761904761905,1.0,3.0,0.76,0.0,17.0,17.0,5.0,288.0,384.0,0.726890756302521,0.588235294117647,0.0,3.0,5.0,3.0,3.0
0.0,1.0,70.0,1.0,5.0,1.0,0.0,5.0,1.0,7.0,0.0,6.0,1.0,5.0,54.0,1.0,5.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,9.0,9.0,0.0,6.0,7.0,9.0,1.0,8.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.985915492957746,1.0,0.0,1.0,1.0,1.0,0.0
0.0,3.0,40.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,2.0,1.0,2.0,25.0,1.0,2.0,2.0,6.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,6.0,11.0,2.0,2.27,4.0,8.0,1.0,5.0,0.0,2.0,1.0,100.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,43.0,0.0,1.0,0.5,0.0,1.0,2.0,0.0,0.0
6.0,8.0,785.0,11.0,4.0,1.0,10.0,96.0,2.0,11.0,1.0,2.0,2.0,47.0,215.0,4.0,47.0,91.0,182.0,2.0,23.0,11.0,35.0,272.0,93.0,53.0,166.0,480.0,171.0,0.45,92.0,337.0,9.0,238.0,0.0,46.0,2.0,91.0,2.0,0.0,18.0,3.0,20.0,4.76595744680851,1.0,22.0,4.31914893617021,1.0,63.0,3.31914893617021,1.0,3.0,0.711538461538462,0.0,17.0,17.0,6.0,256.0,90.0,0.754140127388535,0.411764705882353,0.0,2.0,6.0,6.0,0.0
1.0,3.0,80.0,2.0,0.0,1.0,1.0,10.0,1.0,3.0,0.0,0.0,1.0,9.0,20.0,1.0,9.0,10.0,26.0,0.0,0.0,2.0,8.0,10.0,10.0,9.0,16.0,46.0,9.0,0.43,14.0,25.0,2.0,14.0,0.0,9.0,1.0,100.0,1.0,0.0,5.0,2.0,2.0,0.777777777777778,0.0,3.0,1.33333333333333,0.0,2.0,1.11111111111111,1.0,1.0,0.272727272727273,0.0,7.0,7.0,3.0,264.0,74.0,0.9875,0.571428571428571,0.0,1.0,3.0,1.0,0.0
0.0,3.0,133.0,2.0,0.0,1.0,3.0,11.0,1.0,3.0,0.0,0.0,1.0,10.0,29.0,3.0,10.0,11.0,40.0,0.0,3.0,2.0,10.0,32.0,11.0,10.0,31.0,85.0,24.0,0.34,19.0,55.0,2.0,38.0,0.0,10.0,1.0,100.0,2.0,0.0,2.0,1.0,3.0,1.3,0.0,5.0,1.6,1.0,2.0,1.1,1.0,1.0,0.214285714285714,0.0,3.0,3.0,2.0,268.0,0.0,1.0,0.666666666666667,0.0,1.0,2.0,0.0,2.0
0.0,3.0,138.0,2.0,1.0,1.0,0.0,18.0,1.0,4.0,0.0,0.0,1.0,16.0,35.0,2.0,16.0,18.0,41.0,0.0,4.0,2.0,15.0,26.0,18.0,16.0,31.0,82.0,22.0,0.43,22.0,53.0,2.0,33.0,0.0,16.0,1.0,77.0,2.0,0.0,4.0,2.0,5.0,1.5625,0.0,3.0,1.5625,0.0,2.0,1.125,1.0,1.0,0.210526315789474,0.0,4.0,4.0,3.0,61.0,27.0,0.514492753623188,0.5,0.0,5.0,3.0,1.0,0.0
2.0,8.0,344.0,4.0,0.0,1.0,2.0,34.0,2.0,11.0,0.0,1.0,2.0,21.0,78.0,3.0,21.0,34.0,79.0,0.0,11.0,4.0,19.0,120.0,34.0,24.0,67.0,223.0,73.0,0.35,43.0,140.0,4.0,102.0,0.0,21.0,2.0,76.0,1.0,0.0,9.0,3.0,11.0,4.04761904761905,0.0,16.0,4.71428571428571,1.0,5.0,1.57142857142857,1.0,3.0,0.538461538461538,0.0,4.0,4.0,3.0,42.0,26.0,0.75,0.5,0.0,2.0,3.0,2.0,1.0
1.0,6.0,134.0,3.0,7.0,1.0,1.0,14.0,2.0,7.0,0.0,0.0,2.0,9.0,35.0,1.0,9.0,14.0,34.0,0.0,5.0,3.0,1.0,36.0,14.0,9.0,36.0,76.0,28.0,0.46,23.0,64.0,3.0,48.0,0.0,9.0,2.0,66.0,1.0,0.0,2.0,2.0,6.0,3.77777777777778,1.0,9.0,3.66666666666667,1.0,4.0,1.66666666666667,1.0,2.0,0.727272727272727,0.0,1.0,1.0,1.0,2.0,0.0,0.925373134328358,1.0,0.0,2.0,1.0,0.0,0.0
2.0,6.0,428.0,5.0,3.0,1.0,3.0,48.0,2.0,10.0,0.0,2.0,2.0,29.0,114.0,3.0,29.0,48.0,101.0,0.0,12.0,5.0,24.0,135.0,48.0,29.0,99.0,256.0,87.0,0.45,60.0,186.0,5.0,129.0,0.0,29.0,2.0,85.0,2.0,0.0,7.0,4.0,10.0,3.44827586206897,0.0,12.0,3.24137931034483,1.0,16.0,2.03448275862069,1.0,3.0,0.727272727272727,0.0,4.0,4.0,3.0,24.0,21.0,0.826697892271663,0.5,0.0,2.0,3.0,2.0,0.0
0.0,1.0,45.0,1.0,2.0,1.0,0.0,2.0,1.0,7.0,0.0,6.0,1.0,2.0,34.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,0.0,5.67,5.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,0.911111111111111,0.5,0.0,2.0,2.0,0.0,0.0
0.0,5.0,269.0,4.0,0.0,1.0,0.0,31.0,1.0,8.0,1.0,3.0,1.0,21.0,105.0,2.0,21.0,31.0,48.0,0.0,4.0,4.0,21.0,62.0,31.0,23.0,43.0,138.0,53.0,0.76,27.0,96.0,4.0,63.0,0.0,20.0,1.0,50.0,2.0,0.0,1.0,2.0,24.0,6.80952380952381,1.0,5.0,2.23809523809524,1.0,5.0,1.52380952380952,1.0,2.0,0.5,0.0,1.0,1.0,1.0,4.0,0.0,0.505576208178439,1.0,0.0,3.0,1.0,2.0,0.0
0.0,4.0,155.0,2.0,0.0,1.0,0.0,14.0,1.0,6.0,2.0,2.0,1.0,10.0,69.0,2.0,12.0,14.0,35.0,0.0,4.0,2.0,12.0,26.0,14.0,12.0,30.0,71.0,19.0,0.97,15.0,49.0,2.0,35.0,0.0,10.0,1.0,100.0,1.0,0.0,3.0,2.0,8.0,3.41666666666667,0.0,5.0,2.5,1.0,1.0,0.833333333333333,0.0,1.0,0.266666666666667,0.0,2.0,2.0,2.0,4.0,3.0,0.838709677419355,0.5,0.0,2.0,2.0,2.0,0.0
0.0,4.0,189.0,3.0,0.0,1.0,0.0,21.0,1.0,9.0,0.0,4.0,1.0,14.0,92.0,1.0,14.0,20.0,28.0,0.0,3.0,3.0,14.0,37.0,20.0,16.0,25.0,78.0,35.0,1.18,19.0,60.0,3.0,39.0,0.0,14.0,2.0,45.0,1.0,0.0,1.0,2.0,11.0,5.0,1.0,5.0,2.21428571428571,1.0,3.0,1.42857142857143,1.0,1.0,0.4375,0.0,2.0,2.0,1.0,12.0,0.0,0.825396825396825,1.0,0.0,3.0,1.0,0.0,0.0
0.0,1.0,36.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,8.0,1.0,1.0,30.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,7.5,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,3.0,75.0,2.0,0.0,1.0,0.0,9.0,1.0,4.0,0.0,1.0,1.0,7.0,31.0,1.0,7.0,9.0,18.0,0.0,1.0,2.0,7.0,8.0,9.0,7.0,16.0,34.0,8.0,0.91,10.0,24.0,2.0,15.0,0.0,7.0,1.0,28.0,1.0,1.0,1.0,2.0,5.0,2.57142857142857,0.0,3.0,1.42857142857143,1.0,2.0,1.14285714285714,1.0,1.0,0.333333333333333,0.0,3.0,3.0,2.0,2.0,77.0,0.893333333333333,0.666666666666667,0.0,2.0,2.0,1.0,0.0
0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,8.5,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.974358974358974,1.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,71.0,1.0,0.0,1.0,0.0,6.0,1.0,6.0,0.0,5.0,1.0,6.0,54.0,1.0,6.0,6.0,9.0,0.0,0.0,1.0,6.0,0.0,6.0,6.0,9.0,10.0,0.0,5.4,7.0,9.0,1.0,8.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.666666666666667,0.0,1.0,0.333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.605633802816901,1.0,0.0,2.0,1.0,0.0,0.0
0.0,10.0,91.0,4.0,0.0,1.0,1.0,7.0,2.0,10.0,0.0,0.0,2.0,4.0,27.0,2.0,4.0,7.0,31.0,0.0,6.0,4.0,4.0,21.0,7.0,4.0,25.0,55.0,14.0,0.49,9.0,39.0,4.0,32.0,0.0,4.0,2.0,38.0,1.0,0.0,5.0,2.0,10.0,5.25,2.0,10.0,5.25,1.0,4.0,1.75,1.0,0.0,0.0,0.0,5.0,5.0,1.0,26.0,22.0,0.945652173913043,1.0,0.0,2.0,1.0,0.0,0.0
3.0,9.0,1100.0,10.0,11.0,1.0,7.0,152.0,2.0,14.0,6.0,4.0,2.0,58.0,351.0,8.0,58.0,139.0,212.0,21.0,39.0,11.0,23.0,379.0,139.0,72.0,180.0,682.0,279.0,0.51,110.0,459.0,10.0,309.0,0.0,52.0,3.0,93.0,2.0,1.0,11.0,1.0,13.0,4.86206896551724,1.0,21.0,4.67241379310345,1.0,40.0,4.06896551724138,1.0,3.0,0.835820895522388,0.0,12.0,12.0,2.0,547.0,203.0,0.726363636363636,0.833333333333333,0.0,5.0,2.0,2.0,3.0
3.0,7.0,416.0,7.0,1.0,1.0,6.0,35.0,1.0,11.0,14.0,4.0,1.0,24.0,172.0,4.0,24.0,34.0,111.0,1.0,4.0,8.0,19.0,81.0,34.0,27.0,65.0,212.0,49.0,0.81,35.0,114.0,7.0,78.0,0.0,10.0,1.0,86.0,3.0,0.0,7.0,2.0,15.0,4.75,0.0,10.0,2.83333333333333,1.0,14.0,1.70833333333333,1.0,3.0,0.448275862068966,0.0,5.0,5.0,3.0,96.0,48.0,0.53125,0.4,0.0,5.0,3.0,2.0,6.0
0.0,1.0,33.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,27.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,6.75,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.939393939393939,1.0,0.0,2.0,1.0,0.0,0.0
3.0,6.0,216.0,8.0,0.0,1.0,2.0,23.0,2.0,11.0,1.0,4.0,2.0,11.0,84.0,1.0,11.0,23.0,58.0,0.0,15.0,8.0,8.0,56.0,23.0,11.0,49.0,112.0,33.0,0.75,21.0,82.0,8.0,54.0,0.0,10.0,2.0,94.0,1.0,0.0,4.0,2.0,7.0,4.09090909090909,2.0,10.0,3.0,1.0,10.0,2.27272727272727,1.0,5.0,1.53846153846154,0.0,5.0,5.0,2.0,16.0,14.0,0.62037037037037,0.8,0.0,3.0,2.0,3.0,0.0
0.0,5.0,52.0,2.0,0.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,2.0,2.0,23.0,1.0,2.0,4.0,13.0,0.0,1.0,2.0,2.0,6.0,4.0,2.0,10.0,20.0,4.0,1.15,9.0,14.0,2.0,10.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.5,2.0,4.0,2.5,1.0,2.0,1.5,1.0,1.0,0.75,0.0,2.0,2.0,1.0,3.0,1.0,0.865384615384615,1.0,0.0,2.0,1.0,0.0,0.0
17.0,13.0,1783.0,16.0,9.0,2.0,13.0,259.0,3.0,17.0,6.0,3.0,3.0,79.0,377.0,7.0,79.0,247.0,373.0,12.0,74.0,17.0,41.0,806.0,247.0,123.0,321.0,1286.0,588.0,0.29,175.0,909.0,16.0,655.0,0.0,73.0,3.0,93.0,2.0,2.0,12.0,2.0,22.0,5.34177215189873,0.0,37.0,6.21518987341772,1.0,109.0,7.10126582278481,1.0,6.0,1.37931034482759,0.0,16.0,16.0,5.0,777.0,156.0,0.708356702187325,0.625,0.0,3.0,5.0,4.0,0.0
0.0,1.0,269.0,1.0,0.0,1.0,1.0,23.0,1.0,7.0,0.0,6.0,1.0,23.0,191.0,1.0,23.0,23.0,47.0,0.0,0.0,1.0,23.0,1.0,23.0,23.0,35.0,48.0,0.0,3.98,30.0,35.0,1.0,34.0,0.0,23.0,1.0,100.0,1.0,1.0,5.0,1.0,3.0,1.21739130434783,0.0,1.0,0.347826086956522,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,4.0,82.0,73.0,0.460966542750929,0.428571428571429,0.0,7.0,4.0,5.0,0.0
0.0,1.0,76.0,1.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,7.0,1.0,3.0,51.0,1.0,3.0,3.0,18.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,12.0,19.0,0.0,2.68,6.0,12.0,1.0,11.0,0.0,3.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,78.0,0.407894736842105,1.0,0.0,6.0,1.0,2.0,0.0
0.0,1.0,626.0,1.0,5.0,1.0,1.0,48.0,1.0,9.0,0.0,8.0,1.0,48.0,440.0,1.0,48.0,48.0,130.0,0.0,0.0,1.0,43.0,1.0,48.0,48.0,82.0,131.0,0.0,3.36,55.0,82.0,1.0,81.0,0.0,48.0,1.0,100.0,1.0,1.0,20.0,3.0,6.0,1.20833333333333,0.0,1.0,0.708333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,5.0,89.0,632.0,0.384984025559105,0.444444444444444,0.0,6.0,5.0,6.0,1.0
0.0,6.0,171.0,4.0,1.0,1.0,1.0,23.0,2.0,7.0,0.0,1.0,2.0,14.0,39.0,1.0,14.0,23.0,42.0,1.0,6.0,4.0,12.0,65.0,23.0,14.0,41.0,115.0,55.0,0.34,18.0,96.0,4.0,73.0,0.0,14.0,2.0,68.0,2.0,1.0,3.0,2.0,10.0,4.21428571428571,0.0,16.0,3.5,1.0,6.0,1.78571428571429,1.0,2.0,0.6875,0.0,6.0,6.0,1.0,82.0,20.0,0.529069767441861,1.0,0.0,2.0,1.0,1.0,0.0
2.0,6.0,241.0,3.0,5.0,1.0,1.0,25.0,2.0,11.0,7.0,4.0,2.0,15.0,88.0,3.0,15.0,25.0,53.0,0.0,4.0,3.0,8.0,63.0,25.0,15.0,46.0,133.0,46.0,0.66,23.0,92.0,3.0,62.0,0.0,8.0,2.0,76.0,1.0,0.0,2.0,2.0,13.0,3.33333333333333,0.0,9.0,3.2,1.0,3.0,1.66666666666667,1.0,2.0,0.684210526315789,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,5.0,138.0,2.0,0.0,1.0,1.0,15.0,1.0,6.0,6.0,1.0,1.0,12.0,48.0,2.0,12.0,15.0,29.0,1.0,4.0,2.0,10.0,33.0,15.0,12.0,26.0,73.0,26.0,0.66,17.0,52.0,2.0,36.0,0.0,6.0,1.0,63.0,1.0,0.0,1.0,2.0,5.0,2.41666666666667,0.0,5.0,2.58333333333333,1.0,2.0,1.25,1.0,1.0,0.333333333333333,0.0,2.0,2.0,1.0,3.0,1.0,0.992753623188406,1.0,0.0,1.0,1.0,1.0,0.0
